B1_avg,B2_avg,B3_avg,B4_avg,B5_avg,B6_avg,B7_avg,B8_avg,B9_avg,Direction,RP,X,Y,Device
-77,-78,-78,-86,-86,-85,-90,-79,-86,leste,P_3_2,3.92,3.76,Moto7
-75,-78,-78,-85,-86,-85,-87,-78,-88,leste,P_3_2,3.92,3.76,Moto7
-74,-78,-77,-88,-83,-83,-89,-78,-92,leste,P_3_2,3.92,3.76,Moto7
-74,-77,-77,-86,-82,-83,-91,-77,-87,leste,P_3_2,3.92,3.76,Moto7
-74,-78,-77,-85,-84,-84,-88,-78,-89,leste,P_3_2,3.92,3.76,Moto7
-74,-82,-76,-83,-83,-84,-92,-78,-87,leste,P_3_2,3.92,3.76,Moto7
-75,-84,-80,-86,-83,-80,-88,-78,-83,leste,P_3_2,3.92,3.76,Moto7
-76,-79,-84,-79,-90,-84,-93,-85,-92,sul,P_3_2,3.92,3.76,Moto7
-78,-75,-81,-79,-92,-85,-92,-85,-89,sul,P_3_2,3.92,3.76,Moto7
-81,-75,-82,-78,-89,-84,-89,-85,-86,sul,P_3_2,3.92,3.76,Moto7
-82,-77,-80,-82,-91,-85,-91,-86,-91,sul,P_3_2,3.92,3.76,Moto7
-82,-77,-76,-84,-89,-84,-93,-87,-94,sul,P_3_2,3.92,3.76,Moto7
-73,-79,-77,-82,-89,-86,-95,-87,-88,sul,P_3_2,3.92,3.76,Moto7
-74,-77,-81,-84,-91,-81,-90,-91,-89,sul,P_3_2,3.92,3.76,Moto7
-83,-73,-82,-80,-92,-82,-91,-83,-91,sul,P_3_2,3.92,3.76,Moto7
-80,-72,-83,-83,-92,-82,-91,-87,-89,sul,P_3_2,3.92,3.76,Moto7
-79,-74,-85,-88,-93,-86,-95,-84,-91,sul,P_3_2,3.92,3.76,Moto7
-76,-73,-85,-85,-99,-84,-92,-83,-89,sul,P_3_2,3.92,3.76,Moto7
-75,-73,-82,-83,-95,-81,-91,-83,-89,sul,P_3_2,3.92,3.76,Moto7
-78,-72,-82,-83,-91,-81,-89,-85,-90,sul,P_3_2,3.92,3.76,Moto7
-74,-73,-79,-85,-89,-82,-89,-86,-88,sul,P_3_2,3.92,3.76,Moto7
-74,-76,-79,-81,-92,-83,-88,-85,-89,sul,P_3_2,3.92,3.76,Moto7
-75,-75,-81,-82,-93,-82,-90,-82,-90,sul,P_3_2,3.92,3.76,Moto7
-75,-77,-84,-84,-91,-82,-91,-87,-88,sul,P_3_2,3.92,3.76,Moto7
-80,-78,-80,-86,-92,-87,-90,-85,-89,sul,P_3_2,3.92,3.76,Moto7
-80,-78,-82,-83,-91,-85,-91,-83,-90,sul,P_3_2,3.92,3.76,Moto7
-77,-78,-85,-82,-91,-86,-91,-83,-91,sul,P_3_2,3.92,3.76,Moto7
-78,-84,-83,-78,-89,-84,-90,-83,-93,sul,P_3_2,3.92,3.76,Moto7
-87,-81,-78,-81,-88,-78,-95,-83,-89,sul,P_3_2,3.92,3.76,Moto7
-80,-81,-82,-83,-89,-80,-89,-82,-89,sul,P_3_2,3.92,3.76,Moto7
-74,-85,-82,-80,-91,-77,-93,-81,-91,sul,P_3_2,3.92,3.76,Moto7
-74,-84,-80,-77,-91,-78,-91,-85,-97,sul,P_3_2,3.92,3.76,Moto7
-74,-80,-84,-78,-92,-84,-92,-82,-92,sul,P_3_2,3.92,3.76,Moto7
-74,-79,-83,-78,-96,-86,-91,-82,-93,sul,P_3_2,3.92,3.76,Moto7
-76,-80,-80,-76,-96,-86,-93,-86,-93,sul,P_3_2,3.92,3.76,Moto7
-78,-81,-83,-76,-89,-87,-94,-86,-93,sul,P_3_2,3.92,3.76,Moto7
-79,-81,-85,-90,-85,-78,-83,-83,-87,oeste,P_3_2,3.92,3.76,Moto7
-77,-81,-88,-84,-80,-78,-84,-78,-85,oeste,P_3_2,3.92,3.76,Moto7
-79,-81,-91,-82,-80,-79,-84,-78,-85,oeste,P_3_2,3.92,3.76,Moto7
-79,-80,-87,-84,-80,-79,-84,-78,-85,oeste,P_3_2,3.92,3.76,Moto7
-82,-81,-87,-83,-81,-79,-84,-79,-88,oeste,P_3_2,3.92,3.76,Moto7
-81,-81,-84,-83,-81,-81,-85,-78,-86,oeste,P_3_2,3.92,3.76,Moto7
-81,-80,-87,-84,-83,-79,-86,-79,-85,oeste,P_3_2,3.92,3.76,Moto7
-81,-81,-88,-83,-80,-80,-84,-79,-84,oeste,P_3_2,3.92,3.76,Moto7
-79,-81,-86,-82,-79,-78,-83,-79,-85,oeste,P_3_2,3.92,3.76,Moto7
-79,-80,-87,-82,-79,-80,-82,-80,-85,oeste,P_3_2,3.92,3.76,Moto7
-78,-82,-88,-82,-79,-78,-82,-79,-84,oeste,P_3_2,3.92,3.76,Moto7
-78,-81,-86,-82,-78,-77,-81,-79,-86,oeste,P_3_2,3.92,3.76,Moto7
-78,-81,-85,-80,-78,-77,-83,-80,-84,oeste,P_3_2,3.92,3.76,Moto7
-77,-78,-88,-80,-81,-80,-82,-81,-86,oeste,P_3_2,3.92,3.76,Moto7
-78,-79,-86,-82,-80,-82,-82,-80,-84,oeste,P_3_2,3.92,3.76,Moto7
-82,-81,-86,-82,-80,-83,-82,-80,-83,oeste,P_3_2,3.92,3.76,Moto7
-84,-82,-87,-83,-79,-81,-81,-81,-85,oeste,P_3_2,3.92,3.76,Moto7
-83,-81,-86,-84,-79,-80,-82,-83,-85,oeste,P_3_2,3.92,3.76,Moto7
-81,-82,-83,-82,-80,-79,-85,-81,-84,oeste,P_3_2,3.92,3.76,Moto7
-79,-78,-85,-83,-81,-79,-85,-80,-88,oeste,P_3_2,3.92,3.76,Moto7
-82,-80,-86,-80,-81,-81,-83,-78,-87,oeste,P_3_2,3.92,3.76,Moto7
-81,-78,-88,-82,-80,-80,-83,-79,-84,oeste,P_3_2,3.92,3.76,Moto7
-76,-83,-89,-85,-78,-78,-82,-81,-82,oeste,P_3_2,3.92,3.76,Moto7
-79,-76,-89,-84,-80,-76,-83,-80,-86,oeste,P_3_2,3.92,3.76,Moto7
-79,-85,-83,-85,-78,-79,-82,-79,-81,oeste,P_3_2,3.92,3.76,Moto7
-77,-80,-86,-79,-79,-78,-88,-79,-87,oeste,P_3_2,3.92,3.76,Moto7
-76,-84,-86,-81,-78,-78,-83,-78,-86,oeste,P_3_2,3.92,3.76,Moto7
-74,-78,-90,-84,-77,-80,-88,-80,-84,oeste,P_3_2,3.92,3.76,Moto7
-77,-73,-90,-82,-78,-78,-86,-78,-91,oeste,P_3_2,3.92,3.76,Moto7
-94,-90,-80,-79,-83,-79,-83,-78,-75,norte,P_7_1,1.57,10.42,Moto7
-90,-89,-81,-81,-86,-82,-83,-74,-78,norte,P_7_1,1.57,10.42,Moto7
-92,-89,-81,-83,-84,-77,-82,-74,-79,norte,P_7_1,1.57,10.42,Moto7
-86,-86,-81,-79,-81,-74,-83,-76,-78,norte,P_7_1,1.57,10.42,Moto7
-90,-88,-83,-80,-84,-73,-81,-70,-77,norte,P_7_1,1.57,10.42,Moto7
-86,-88,-82,-81,-82,-71,-83,-71,-75,norte,P_7_1,1.57,10.42,Moto7
-86,-89,-82,-81,-82,-72,-85,-70,-74,norte,P_7_1,1.57,10.42,Moto7
-90,-88,-83,-83,-83,-75,-81,-73,-80,norte,P_7_1,1.57,10.42,Moto7
-90,-95,-86,-88,-84,-66,-76,-74,-82,norte,P_7_1,1.57,10.42,Moto7
-92,-88,-87,-86,-83,-72,-75,-77,-80,norte,P_7_1,1.57,10.42,Moto7
-91,-89,-84,-81,-81,-80,-76,-78,-80,norte,P_7_1,1.57,10.42,Moto7
-88,-89,-83,-82,-79,-75,-83,-75,-79,norte,P_7_1,1.57,10.42,Moto7
-87,-96,-87,-82,-80,-83,-83,-80,-78,norte,P_7_1,1.57,10.42,Moto7
-90,-88,-89,-84,-82,-77,-86,-80,-76,norte,P_7_1,1.57,10.42,Moto7
-90,-93,-87,-84,-82,-78,-86,-78,-75,norte,P_7_1,1.57,10.42,Moto7
-93,-94,-89,-84,-80,-79,-87,-74,-75,norte,P_7_1,1.57,10.42,Moto7
-94,-90,-86,-85,-76,-80,-79,-73,-80,norte,P_7_1,1.57,10.42,Moto7
-90,-87,-82,-86,-79,-78,-82,-75,-80,norte,P_7_1,1.57,10.42,Moto7
-92,-86,-80,-84,-78,-78,-83,-78,-78,norte,P_7_1,1.57,10.42,Moto7
-93,-87,-79,-86,-80,-76,-86,-78,-77,norte,P_7_1,1.57,10.42,Moto7
-96,-87,-80,-86,-78,-76,-86,-76,-79,norte,P_7_1,1.57,10.42,Moto7
-91,-87,-79,-86,-79,-79,-85,-77,-79,norte,P_7_1,1.57,10.42,Moto7
-97,-87,-80,-84,-79,-79,-82,-74,-76,norte,P_7_1,1.57,10.42,Moto7
-91,-88,-81,-85,-79,-76,-85,-73,-78,norte,P_7_1,1.57,10.42,Moto7
-88,-87,-81,-85,-77,-81,-85,-74,-81,norte,P_7_1,1.57,10.42,Moto7
-91,-88,-82,-84,-78,-83,-85,-74,-82,norte,P_7_1,1.57,10.42,Moto7
-91,-87,-81,-86,-78,-76,-84,-75,-79,norte,P_7_1,1.57,10.42,Moto7
-91,-88,-82,-87,-78,-77,-82,-77,-79,norte,P_7_1,1.57,10.42,Moto7
-92,-87,-82,-86,-78,-74,-82,-77,-77,norte,P_7_1,1.57,10.42,Moto7
-85,-87,-86,-76,-91,-82,-85,-74,-81,leste,P_7_1,1.57,10.42,Moto7
-84,-85,-89,-77,-91,-82,-84,-75,-77,leste,P_7_1,1.57,10.42,Moto7
-84,-85,-87,-74,-88,-88,-85,-76,-74,leste,P_7_1,1.57,10.42,Moto7
-83,-85,-88,-75,-87,-80,-84,-74,-76,leste,P_7_1,1.57,10.42,Moto7
-83,-85,-90,-73,-87,-84,-86,-75,-74,leste,P_7_1,1.57,10.42,Moto7
-83,-84,-89,-74,-87,-82,-87,-75,-75,leste,P_7_1,1.57,10.42,Moto7
-83,-85,-90,-75,-90,-81,-85,-76,-75,leste,P_7_1,1.57,10.42,Moto7
-80,-84,-81,-75,-84,-78,-77,-75,-79,leste,P_7_1,1.57,10.42,Moto7
-82,-87,-87,-77,-86,-84,-83,-76,-79,leste,P_7_1,1.57,10.42,Moto7
-83,-86,-88,-76,-85,-82,-85,-75,-78,leste,P_7_1,1.57,10.42,Moto7
-82,-85,-88,-78,-85,-87,-85,-74,-76,leste,P_7_1,1.57,10.42,Moto7
-81,-88,-84,-74,-88,-81,-85,-77,-75,leste,P_7_1,1.57,10.42,Moto7
-82,-87,-84,-73,-92,-82,-85,-75,-77,leste,P_7_1,1.57,10.42,Moto7
-81,-86,-84,-76,-88,-81,-84,-76,-79,leste,P_7_1,1.57,10.42,Moto7
-83,-84,-83,-75,-89,-80,-84,-74,-79,leste,P_7_1,1.57,10.42,Moto7
-87,-88,-84,-76,-90,-78,-86,-75,-84,leste,P_7_1,1.57,10.42,Moto7
-86,-88,-84,-74,-90,-78,-91,-74,-82,leste,P_7_1,1.57,10.42,Moto7
-87,-86,-85,-74,-91,-79,-89,-72,-80,leste,P_7_1,1.57,10.42,Moto7
-84,-86,-84,-74,-90,-79,-88,-74,-81,leste,P_7_1,1.57,10.42,Moto7
-83,-86,-83,-75,-87,-79,-88,-75,-83,leste,P_7_1,1.57,10.42,Moto7
-84,-87,-85,-74,-89,-81,-86,-75,-82,leste,P_7_1,1.57,10.42,Moto7
-87,-90,-86,-75,-90,-77,-88,-77,-84,leste,P_7_1,1.57,10.42,Moto7
-88,-86,-86,-74,-90,-79,-89,-76,-81,leste,P_7_1,1.57,10.42,Moto7
-89,-87,-87,-73,-89,-79,-85,-76,-80,leste,P_7_1,1.57,10.42,Moto7
-89,-86,-89,-76,-85,-80,-85,-75,-82,leste,P_7_1,1.57,10.42,Moto7
-88,-81,-89,-77,-88,-83,-82,-73,-77,leste,P_7_1,1.57,10.42,Moto7
-88,-84,-85,-74,-89,-81,-84,-75,-79,leste,P_7_1,1.57,10.42,Moto7
-86,-84,-83,-74,-91,-85,-85,-77,-79,leste,P_7_1,1.57,10.42,Moto7
-86,-84,-85,-74,-90,-82,-89,-75,-80,leste,P_7_1,1.57,10.42,Moto7
-84,-84,-84,-79,-87,-74,-85,-80,-84,sul,P_7_1,1.57,10.42,Moto7
-85,-79,-83,-83,-87,-72,-84,-81,-84,sul,P_7_1,1.57,10.42,Moto7
-87,-82,-87,-86,-83,-76,-84,-89,-85,sul,P_7_1,1.57,10.42,Moto7
-86,-82,-84,-82,-87,-76,-87,-86,-83,sul,P_7_1,1.57,10.42,Moto7
-85,-81,-82,-81,-89,-73,-86,-81,-81,sul,P_7_1,1.57,10.42,Moto7
-85,-81,-86,-87,-89,-76,-88,-81,-88,sul,P_7_1,1.57,10.42,Moto7
-86,-81,-84,-87,-89,-76,-87,-82,-88,sul,P_7_1,1.57,10.42,Moto7
-85,-79,-84,-83,-87,-70,-88,-79,-85,sul,P_7_1,1.57,10.42,Moto7
-85,-79,-85,-83,-90,-69,-85,-83,-83,sul,P_7_1,1.57,10.42,Moto7
-86,-78,-85,-85,-93,-70,-86,-79,-82,sul,P_7_1,1.57,10.42,Moto7
-84,-78,-85,-84,-91,-69,-87,-78,-83,sul,P_7_1,1.57,10.42,Moto7
-86,-79,-83,-82,-91,-69,-89,-80,-82,sul,P_7_1,1.57,10.42,Moto7
-85,-79,-83,-80,-88,-69,-84,-77,-85,sul,P_7_1,1.57,10.42,Moto7
-85,-80,-86,-82,-87,-70,-83,-83,-86,sul,P_7_1,1.57,10.42,Moto7
-83,-83,-84,-82,-85,-73,-83,-80,-87,sul,P_7_1,1.57,10.42,Moto7
-87,-82,-85,-82,-87,-70,-84,-84,-87,sul,P_7_1,1.57,10.42,Moto7
-89,-81,-86,-80,-84,-72,-83,-80,-81,sul,P_7_1,1.57,10.42,Moto7
-93,-80,-84,-85,-90,-72,-84,-79,-90,sul,P_7_1,1.57,10.42,Moto7
-92,-81,-86,-83,-86,-70,-85,-81,-91,sul,P_7_1,1.57,10.42,Moto7
-85,-81,-84,-86,-86,-69,-84,-82,-88,sul,P_7_1,1.57,10.42,Moto7
-85,-80,-86,-84,-89,-69,-86,-81,-85,sul,P_7_1,1.57,10.42,Moto7
-88,-80,-86,-86,-90,-70,-85,-78,-88,sul,P_7_1,1.57,10.42,Moto7
-88,-80,-88,-83,-90,-69,-81,-81,-90,sul,P_7_1,1.57,10.42,Moto7
-87,-81,-86,-83,-89,-67,-81,-76,-90,sul,P_7_1,1.57,10.42,Moto7
-87,-81,-85,-85,-91,-67,-83,-78,-89,sul,P_7_1,1.57,10.42,Moto7
-88,-81,-84,-86,-89,-67,-82,-75,-92,sul,P_7_1,1.57,10.42,Moto7
-87,-81,-86,-84,-90,-67,-82,-80,-90,sul,P_7_1,1.57,10.42,Moto7
-88,-80,-82,-83,-88,-68,-83,-81,-93,sul,P_7_1,1.57,10.42,Moto7
-86,-80,-82,-85,-88,-67,-84,-79,-90,sul,P_7_1,1.57,10.42,Moto7
-86,-88,-87,-79,-90,-74,-83,-74,-76,oeste,P_7_1,1.57,10.42,Moto7
-90,-87,-89,-79,-92,-72,-81,-69,-77,oeste,P_7_1,1.57,10.42,Moto7
-86,-89,-90,-77,-90,-75,-81,-68,-76,oeste,P_7_1,1.57,10.42,Moto7
-86,-88,-91,-81,-95,-70,-80,-69,-76,oeste,P_7_1,1.57,10.42,Moto7
-87,-86,-89,-78,-95,-75,-83,-66,-75,oeste,P_7_1,1.57,10.42,Moto7
-90,-83,-92,-77,-90,-76,-86,-70,-74,oeste,P_7_1,1.57,10.42,Moto7
-91,-82,-96,-78,-88,-74,-85,-71,-76,oeste,P_7_1,1.57,10.42,Moto7
-88,-84,-90,-79,-91,-73,-88,-69,-75,oeste,P_7_1,1.57,10.42,Moto7
-88,-86,-88,-80,-91,-70,-86,-69,-74,oeste,P_7_1,1.57,10.42,Moto7
-89,-86,-87,-79,-91,-72,-85,-68,-75,oeste,P_7_1,1.57,10.42,Moto7
-90,-86,-88,-79,-92,-78,-87,-70,-75,oeste,P_7_1,1.57,10.42,Moto7
-89,-90,-88,-79,-89,-75,-89,-70,-75,oeste,P_7_1,1.57,10.42,Moto7
-89,-85,-87,-78,-88,-76,-89,-67,-75,oeste,P_7_1,1.57,10.42,Moto7
-89,-87,-87,-78,-90,-81,-89,-68,-76,oeste,P_7_1,1.57,10.42,Moto7
-90,-86,-87,-78,-91,-80,-92,-69,-75,oeste,P_7_1,1.57,10.42,Moto7
-89,-85,-87,-78,-91,-79,-94,-68,-75,oeste,P_7_1,1.57,10.42,Moto7
-89,-83,-90,-80,-93,-79,-93,-69,-74,oeste,P_7_1,1.57,10.42,Moto7
-90,-83,-90,-78,-92,-77,-92,-67,-75,oeste,P_7_1,1.57,10.42,Moto7
-88,-86,-90,-80,-89,-80,-86,-67,-75,oeste,P_7_1,1.57,10.42,Moto7
-87,-87,-93,-78,-86,-79,-88,-70,-77,oeste,P_7_1,1.57,10.42,Moto7
-86,-85,-92,-78,-90,-74,-90,-68,-75,oeste,P_7_1,1.57,10.42,Moto7
-89,-84,-93,-78,-92,-73,-89,-72,-76,oeste,P_7_1,1.57,10.42,Moto7
-87,-86,-90,-82,-86,-73,-89,-70,-76,oeste,P_7_1,1.57,10.42,Moto7
-89,-88,-90,-82,-90,-72,-86,-68,-74,oeste,P_7_1,1.57,10.42,Moto7
-88,-87,-87,-83,-89,-73,-85,-67,-74,oeste,P_7_1,1.57,10.42,Moto7
-87,-86,-87,-86,-89,-74,-83,-67,-75,oeste,P_7_1,1.57,10.42,Moto7
-86,-88,-88,-83,-88,-75,-83,-67,-75,oeste,P_7_1,1.57,10.42,Moto7
-87,-88,-90,-83,-87,-74,-84,-67,-75,oeste,P_7_1,1.57,10.42,Moto7
-88,-88,-89,-83,-88,-76,-83,-67,-76,oeste,P_7_1,1.57,10.42,Moto7
-82,-83,-78,-84,-84,-83,-86,-84,-91,norte,P_2_2,3.92,2.03,Moto7
-83,-85,-77,-81,-85,-82,-84,-79,-87,norte,P_2_2,3.92,2.03,Moto7
-79,-82,-78,-81,-87,-79,-85,-83,-93,norte,P_2_2,3.92,2.03,Moto7
-85,-80,-79,-85,-87,-78,-85,-79,-91,norte,P_2_2,3.92,2.03,Moto7
-82,-78,-79,-83,-88,-80,-85,-78,-92,norte,P_2_2,3.92,2.03,Moto7
-83,-80,-78,-81,-89,-80,-85,-81,-92,norte,P_2_2,3.92,2.03,Moto7
-85,-80,-78,-80,-90,-79,-83,-81,-90,norte,P_2_2,3.92,2.03,Moto7
-84,-83,-76,-82,-91,-79,-84,-83,-93,norte,P_2_2,3.92,2.03,Moto7
-82,-83,-80,-83,-87,-79,-83,-83,-88,norte,P_2_2,3.92,2.03,Moto7
-80,-85,-78,-83,-88,-78,-85,-82,-89,norte,P_2_2,3.92,2.03,Moto7
-85,-82,-78,-82,-86,-77,-83,-78,-90,norte,P_2_2,3.92,2.03,Moto7
-82,-82,-78,-83,-87,-78,-83,-79,-89,norte,P_2_2,3.92,2.03,Moto7
-88,-82,-78,-84,-87,-78,-83,-80,-90,norte,P_2_2,3.92,2.03,Moto7
-84,-81,-79,-84,-89,-80,-83,-80,-90,norte,P_2_2,3.92,2.03,Moto7
-85,-80,-79,-82,-89,-79,-84,-75,-91,norte,P_2_2,3.92,2.03,Moto7
-78,-80,-79,-88,-85,-81,-89,-81,-92,norte,P_2_2,3.92,2.03,Moto7
-82,-86,-80,-81,-89,-80,-85,-83,-91,norte,P_2_2,3.92,2.03,Moto7
-84,-85,-80,-82,-87,-79,-86,-81,-89,norte,P_2_2,3.92,2.03,Moto7
-83,-77,-79,-81,-84,-80,-83,-81,-93,norte,P_2_2,3.92,2.03,Moto7
-85,-78,-82,-85,-89,-80,-87,-79,-92,norte,P_2_2,3.92,2.03,Moto7
-84,-76,-81,-83,-88,-80,-83,-78,-91,norte,P_2_2,3.92,2.03,Moto7
-86,-76,-81,-84,-88,-78,-84,-79,-92,norte,P_2_2,3.92,2.03,Moto7
-86,-77,-80,-83,-86,-79,-83,-78,-89,norte,P_2_2,3.92,2.03,Moto7
-88,-76,-79,-80,-92,-79,-83,-78,-90,norte,P_2_2,3.92,2.03,Moto7
-84,-78,-80,-86,-89,-79,-86,-78,-92,norte,P_2_2,3.92,2.03,Moto7
-85,-79,-79,-83,-86,-80,-84,-82,-95,norte,P_2_2,3.92,2.03,Moto7
-84,-80,-77,-82,-86,-79,-85,-78,-93,norte,P_2_2,3.92,2.03,Moto7
-81,-77,-80,-85,-86,-79,-84,-78,-93,norte,P_2_2,3.92,2.03,Moto7
-84,-75,-77,-80,-87,-82,-84,-84,-96,norte,P_2_2,3.92,2.03,Moto7
-70,-84,-78,-83,-89,-86,-91,-82,-86,leste,P_2_2,3.92,2.03,Moto7
-69,-84,-79,-87,-90,-84,-93,-84,-86,leste,P_2_2,3.92,2.03,Moto7
-68,-85,-78,-82,-89,-84,-88,-85,-89,leste,P_2_2,3.92,2.03,Moto7
-71,-84,-84,-85,-89,-83,-89,-83,-89,leste,P_2_2,3.92,2.03,Moto7
-71,-81,-79,-85,-87,-83,-92,-80,-85,leste,P_2_2,3.92,2.03,Moto7
-70,-83,-79,-85,-88,-82,-93,-81,-84,leste,P_2_2,3.92,2.03,Moto7
-70,-85,-80,-86,-88,-81,-92,-81,-87,leste,P_2_2,3.92,2.03,Moto7
-70,-83,-79,-85,-89,-82,-92,-80,-87,leste,P_2_2,3.92,2.03,Moto7
-70,-82,-79,-85,-87,-82,-92,-82,-86,leste,P_2_2,3.92,2.03,Moto7
-70,-83,-80,-84,-88,-81,-92,-82,-87,leste,P_2_2,3.92,2.03,Moto7
-68,-86,-79,-82,-88,-85,-88,-79,-87,leste,P_2_2,3.92,2.03,Moto7
-69,-82,-75,-84,-92,-85,-89,-81,-89,leste,P_2_2,3.92,2.03,Moto7
-72,-83,-75,-84,-92,-85,-85,-84,-86,leste,P_2_2,3.92,2.03,Moto7
-71,-84,-76,-83,-90,-85,-89,-83,-84,leste,P_2_2,3.92,2.03,Moto7
-70,-82,-81,-86,-87,-84,-89,-83,-87,leste,P_2_2,3.92,2.03,Moto7
-68,-85,-79,-83,-86,-83,-87,-79,-86,leste,P_2_2,3.92,2.03,Moto7
-68,-92,-78,-84,-87,-84,-89,-77,-91,leste,P_2_2,3.92,2.03,Moto7
-68,-90,-80,-87,-88,-84,-92,-80,-85,leste,P_2_2,3.92,2.03,Moto7
-68,-83,-79,-88,-87,-82,-90,-81,-85,leste,P_2_2,3.92,2.03,Moto7
-69,-85,-79,-84,-86,-86,-89,-77,-87,leste,P_2_2,3.92,2.03,Moto7
-70,-86,-79,-86,-89,-85,-93,-78,-86,leste,P_2_2,3.92,2.03,Moto7
-70,-87,-78,-85,-86,-85,-92,-77,-84,leste,P_2_2,3.92,2.03,Moto7
-69,-82,-77,-85,-89,-84,-92,-81,-89,leste,P_2_2,3.92,2.03,Moto7
-69,-83,-74,-84,-89,-83,-93,-84,-85,leste,P_2_2,3.92,2.03,Moto7
-71,-83,-76,-83,-89,-85,-89,-84,-86,leste,P_2_2,3.92,2.03,Moto7
-72,-82,-77,-88,-89,-84,-89,-87,-86,leste,P_2_2,3.92,2.03,Moto7
-72,-81,-76,-88,-89,-82,-96,-85,-84,leste,P_2_2,3.92,2.03,Moto7
-73,-81,-76,-89,-90,-83,-98,-82,-87,leste,P_2_2,3.92,2.03,Moto7
-71,-81,-76,-86,-91,-84,-96,-85,-86,leste,P_2_2,3.92,2.03,Moto7
-70,-72,-86,-80,-88,-87,-88,-81,-85,sul,P_2_2,3.92,2.03,Moto7
-73,-72,-82,-77,-86,-82,-88,-82,-91,sul,P_2_2,3.92,2.03,Moto7
-75,-73,-81,-78,-84,-85,-92,-86,-86,sul,P_2_2,3.92,2.03,Moto7
-75,-75,-81,-78,-87,-86,-88,-86,-88,sul,P_2_2,3.92,2.03,Moto7
-71,-78,-83,-76,-84,-83,-85,-83,-86,sul,P_2_2,3.92,2.03,Moto7
-72,-74,-80,-76,-88,-83,-87,-87,-87,sul,P_2_2,3.92,2.03,Moto7
-74,-73,-82,-74,-86,-82,-85,-82,-87,sul,P_2_2,3.92,2.03,Moto7
-75,-74,-83,-75,-87,-82,-84,-81,-86,sul,P_2_2,3.92,2.03,Moto7
-73,-74,-86,-74,-86,-83,-83,-81,-90,sul,P_2_2,3.92,2.03,Moto7
-71,-74,-79,-75,-87,-83,-84,-80,-89,sul,P_2_2,3.92,2.03,Moto7
-71,-74,-82,-76,-87,-82,-84,-81,-87,sul,P_2_2,3.92,2.03,Moto7
-71,-75,-83,-75,-88,-81,-84,-83,-88,sul,P_2_2,3.92,2.03,Moto7
-73,-75,-85,-75,-87,-82,-84,-83,-87,sul,P_2_2,3.92,2.03,Moto7
-75,-74,-83,-75,-87,-82,-84,-82,-85,sul,P_2_2,3.92,2.03,Moto7
-72,-74,-82,-75,-87,-83,-84,-81,-87,sul,P_2_2,3.92,2.03,Moto7
-70,-73,-78,-77,-90,-84,-84,-79,-86,sul,P_2_2,3.92,2.03,Moto7
-68,-73,-79,-77,-87,-85,-84,-80,-87,sul,P_2_2,3.92,2.03,Moto7
-68,-72,-81,-82,-89,-88,-88,-83,-88,sul,P_2_2,3.92,2.03,Moto7
-69,-70,-81,-82,-90,-87,-89,-79,-89,sul,P_2_2,3.92,2.03,Moto7
-70,-71,-82,-81,-87,-85,-88,-80,-86,sul,P_2_2,3.92,2.03,Moto7
-70,-73,-82,-78,-89,-86,-87,-81,-87,sul,P_2_2,3.92,2.03,Moto7
-71,-73,-78,-79,-95,-86,-87,-82,-90,sul,P_2_2,3.92,2.03,Moto7
-70,-72,-78,-79,-90,-85,-88,-88,-84,sul,P_2_2,3.92,2.03,Moto7
-75,-74,-80,-79,-89,-87,-84,-86,-88,sul,P_2_2,3.92,2.03,Moto7
-73,-74,-82,-79,-91,-85,-84,-84,-87,sul,P_2_2,3.92,2.03,Moto7
-73,-75,-82,-77,-87,-86,-83,-80,-91,sul,P_2_2,3.92,2.03,Moto7
-72,-72,-83,-77,-84,-88,-84,-81,-91,sul,P_2_2,3.92,2.03,Moto7
-76,-74,-84,-77,-87,-84,-85,-80,-85,sul,P_2_2,3.92,2.03,Moto7
-77,-73,-82,-78,-87,-82,-90,-80,-87,sul,P_2_2,3.92,2.03,Moto7
-73,-79,-80,-76,-84,-87,-84,-80,-87,oeste,P_2_2,3.92,2.03,Moto7
-74,-78,-84,-77,-83,-86,-85,-82,-85,oeste,P_2_2,3.92,2.03,Moto7
-81,-78,-85,-77,-81,-88,-84,-79,-84,oeste,P_2_2,3.92,2.03,Moto7
-78,-78,-85,-77,-81,-83,-85,-80,-84,oeste,P_2_2,3.92,2.03,Moto7
-78,-77,-90,-79,-82,-83,-87,-79,-84,oeste,P_2_2,3.92,2.03,Moto7
-77,-75,-89,-79,-81,-82,-87,-80,-85,oeste,P_2_2,3.92,2.03,Moto7
-76,-76,-87,-78,-81,-82,-84,-82,-87,oeste,P_2_2,3.92,2.03,Moto7
-76,-80,-86,-80,-82,-80,-85,-82,-85,oeste,P_2_2,3.92,2.03,Moto7
-76,-78,-87,-78,-82,-81,-87,-80,-85,oeste,P_2_2,3.92,2.03,Moto7
-77,-77,-85,-79,-81,-82,-86,-83,-86,oeste,P_2_2,3.92,2.03,Moto7
-77,-77,-87,-80,-80,-82,-85,-84,-86,oeste,P_2_2,3.92,2.03,Moto7
-78,-77,-86,-78,-81,-82,-86,-86,-86,oeste,P_2_2,3.92,2.03,Moto7
-79,-75,-87,-79,-81,-82,-87,-82,-85,oeste,P_2_2,3.92,2.03,Moto7
-75,-78,-84,-79,-81,-82,-85,-82,-85,oeste,P_2_2,3.92,2.03,Moto7
